station,t,rho_km,rho_dot_km_s,elev_rad
Station 3,29470.0,5518.244692051693,-3.368990820132343,0.4195515676844763
Station 3,29480.0,5484.620265967732,-3.3559088648702353,0.42808980237729544
Station 3,29490.0,5451.126705104528,-3.3424737594389695,0.4366972895450908
Station 3,29500.0,5417.770971634251,-3.3286716424521474,0.44537502087252046
Station 3,29510.0,5384.55528336298,-3.3145055584657634,0.45412399563973027
Station 3,29520.0,5351.482098534495,-3.2999634473991364,0.4629452202171335
Station 3,29530.0,5318.555328439225,-3.2850381235240986,0.4718397075149804
Station 3,29540.0,5285.781101577385,-3.26971952782434,0.48080847638525087
Station 3,29550.0,5253.163575204204,-3.2540062469180437,0.48985255097335456
Station 3,29560.0,5220.701598392561,-3.23788811647042,0.4989729600169998
Station 3,29570.0,5188.408326597934,-3.221358880966124,0.5081707360895271
Station 3,29580.0,5156.276529328224,-3.204410424380607,0.5174469147849161
Station 3,29590.0,5124.321086991077,-3.1870335766229148,0.5268025338415996
Station 3,29600.0,5092.537999412857,-3.1692252858635985,0.5362386322021145
Station 3,29610.0,5060.935313047895,-3.150971614786314,0.5457562490055708
Station 3,29620.0,5029.520508379219,-3.1322686498276915,0.5553564225098333
Station 3,29630.0,4998.2926490564605,-3.113110533184458,0.5650401889402362
Station 3,29640.0,4967.258274768862,-3.093484119928441,0.5748085812615987
Station 3,29650.0,4936.425952277162,-3.073384502202276,0.5846626278702364
Station 3,29660.0,4905.793652400646,-3.0528003280498437,0.5946033512026172
Station 3,29670.0,4875.370413422179,-3.0317288362111072,0.6046317662572609
Station 3,29680.0,4845.162366805697,-3.010156693626478,0.614748879026429
Station 3,29690.0,4815.1675470623595,-2.988079892960749,0.6249556848341337
Station 3,29700.0,4785.4023266124805,-2.965486078087599,0.6352531665769389
Station 3,29710.0,4755.861783017973,-2.942371902529897,0.6456422928640277
Station 3,29720.0,4726.555565563968,-2.918721822312309,0.6561240160529813
Station 3,29730.0,4697.485881869586,-2.8945332424054775,0.6666992701776877
Station 3,29740.0,4668.666830400555,-2.8697975512224505,0.6773689687648141
Station 3,29750.0,4640.09400838211,-2.844504250707368,0.6881340025352514
Station 3,29760.0,4611.779725161525,-2.818647754765104,0.6989952369869289
Station 3,29770.0,4583.723215460882,-2.7922187940606054,0.7099535098554063
Station 3,29780.0,4555.934225945146,-2.765209476866506,0.7210096284485955
Station 3,29790.0,4528.420531044266,-2.7376091815759436,0.7321643668385995
Station 3,29800.0,4501.185013466211,-2.7094129314501347,0.7434184629349382
Station 3,29810.0,4474.23519591305,-2.680614651059864,0.7547726154422936
Station 3,29820.0,4447.574922807759,-2.651201108004841,0.7662274806395852
Station 3,29830.0,4421.213962677369,-2.6211729015030114,0.7777836690292621
Station 3,29840.0,4395.1546238490055,-2.590516757431346,0.7894417418373461
Station 3,29850.0,4369.404045949744,-2.5592288374353513,0.8012022073594592
Station 3,29860.0,4343.973380547999,-2.527298338172674,0.8130655171477362
Station 3,29870.0,4318.86108707647,-2.494722916624677,0.8250320620329287
Station 3,29880.0,4294.07816926206,-2.4614950738804477,0.8371021679752011
Station 3,29890.0,4269.6325097848585,-2.4276089632238897,0.8492760917361495
Station 3,29900.0,4245.530582879608,-2.3930616924775268,0.8615540163631875
Station 3,29910.0,4221.775413498692,-2.357844655493303,0.8739360464758477
Station 3,29920.0,4198.3754505780225,-2.3219526422659214,0.8864222033413792
Station 3,29930.0,4175.336325623612,-2.2853866036129,0.8990124197243287
Station 3,29940.0,4152.668344300703,-2.2481377723546028,0.911706534491462
Station 3,29950.0,4130.376324976757,-2.2102057119669296,0.9245042869490622
Station 3,29960.0,4108.468843096968,-2.171586652622824,0.9374053108843864
Station 3,29970.0,4086.9473582158867,-2.1322785882107085,0.9504091282763483
Station 3,29980.0,4065.8246750553567,-2.092279240229502,0.9635151426321961
Station 3,29990.0,4045.1025129926024,-2.051591623137058,0.976722631896494
Station 3,30000.0,4024.7921258485153,-2.0102107603449513,0.9900307408656803
Station 3,30010.0,4004.902056779783,-1.968140324649126,1.0034384730250898
Station 3,30020.0,3985.4344785827684,-1.9253818107246496,1.016944681704739
Station 3,30030.0,3966.396973856218,-1.8819334304362363,1.0305480604242983
Station 3,30040.0,3947.7979647070238,-1.837800702271662,1.0442471322648934
Station 3,30050.0,3929.642861185622,-1.7929895164838026,1.0580402380638778
Station 3,30060.0,3911.940247103594,-1.7475032606291097,1.0719255231758256
Station 3,30070.0,3894.6956948696056,-1.701344185985592,1.0859009224753629
Station 3,30080.0,3877.9150271428884,-1.6545200823857626,1.0999641431903378
Station 3,30090.0,3861.605743583354,-1.6070413886963117,1.1141126450412686
Station 3,30100.0,3845.7764155055115,-1.5589134310411912,1.1283436170162686
Station 3,30110.0,3830.4321621722784,-1.5101490144003065,1.1426539499183628
Station 3,30120.0,3815.573497431995,-1.4607536034191133,1.1570402035679777
Station 3,30130.0,3801.2172507868495,-1.4107405876613472,1.171498567205137
Station 3,30140.0,3787.3630893797526,-1.3601200291275721,1.1860248111815457
Station 3,30150.0,3774.0159996681746,-1.3089111664488637,1.2006142274168667
Station 3,30160.0,3761.1883733074537,-1.2571260838291016,1.215261555244688
Station 3,30170.0,3748.876626040888,-1.204777435650583,1.2299608881430748
Station 3,30180.0,3737.0933844677393,-1.1518828447420695,1.2447055551595048
Station 3,30190.0,3725.8401230363297,-1.098461792824776,1.2594879685846265
Station 3,30200.0,3715.1249189316777,-1.0445329108711394,1.274299426140563
Station 3,30210.0,3704.951795262774,-0.9901127192083603,1.2891298511834328
Station 3,30220.0,3695.3243754493824,-0.935224083295423,1.3039674474505252
Station 3,30230.0,3686.248375560263,-0.8798889977537432,1.3187982345207445
Station 3,30240.0,3677.727578583957,-0.8241290882854352,1.3336054145527296
Station 3,30250.0,3669.768293825893,-0.7679678275215787,1.348368497054434
Station 3,30260.0,3662.368927739268,-0.7114284542080409,1.3630620716554371
Station 3,30270.0,3655.5414510318824,-0.654539750196827,1.3776540614403636
Station 3,30280.0,3649.2810710037706,-0.5973239041169853,1.3921031992119628
Station 3,30290.0,3643.5945496572363,-0.5398089064002802,1.4063553275493288
Station 3,30300.0,3638.4859857955676,-0.4820252842944392,1.4203379051432645
Station 3,30310.0,3633.9537658224895,-0.423997472239521,1.4339517810623907
Station 3,30320.0,3630.0060100981295,-0.36575305329815816,1.4470588865448568
Station 3,30330.0,3626.6395688344724,-0.307322968872445,1.4594641723294306
Station 3,30340.0,3623.8601917635833,-0.24873600154390232,1.4708906446163188
Station 3,30350.0,3621.665722097964,-0.19002291260000026,1.4809500190539526
Station 3,30360.0,3620.0589340751467,-0.1312168648262408,1.4891233324743833
Station 3,30370.0,3619.041211039831,-0.07234137837872535,1.4947900308378317
Station 3,30380.0,3618.613657659545,-0.013435505511037643,1.4973612401787944
Station 3,30390.0,3618.7728301808615,0.04548021536669199,1.4965123014343802
Station 3,30400.0,3619.5216099916975,0.10436648315011644,1.492355262563006
Station 3,30410.0,3620.860801270214,0.1631920480388236,1.4853758871240952
Station 3,30420.0,3622.7867975764775,0.22193491202553078,1.4762034300239533
Station 3,30430.0,3625.2988386664942,0.2805568641652056,1.465417460682151
Station 3,30440.0,3628.395741664482,0.33903060513559025,1.4534719850367575
Station 3,30450.0,3632.0801380137955,0.39732634757010393,1.4406968873226251
Station 3,30460.0,3636.3428486471817,0.45541436792937684,1.42732526915635
Station 3,30470.0,3641.187959812358,0.5132682837332225,1.4135214305476964
Station 3,30480.0,3646.6073016760706,0.5708561446288497,1.3994024068387052
Station 3,30490.0,3652.6036636876415,0.6281557009338022,1.3850529866009034
Station 3,30500.0,3659.1677917899524,0.6851332774959423,1.3705358142843964
Station 3,30510.0,3666.3038850810703,0.7417684114236458,1.3558981290095422
Station 3,30520.0,3674.00309766901,0.7980284295619394,1.3411762803281535
Station 3,30530.0,3682.2652849426354,0.8538984971704109,1.3263987875677854
Station 3,30540.0,3691.079527226164,0.9093460575141947,1.3115884413837098
Station 3,30550.0,3700.447736893541,0.9643545978695722,1.2967637690520886
Station 3,30560.0,3710.3650889795513,1.018896976630265,1.2819400716680858
Station 3,30570.0,3720.8245578591445,1.072955522366152,1.2671301692000865
Station 3,30580.0,3731.8230561268515,1.1265104088541589,1.2523449432968108
Station 3,30590.0,3743.3528151285377,1.1795446622954076,1.237593738095725
Station 3,30600.0,3755.4112083031564,1.2320345490088236,1.2228846599750498
Station 3,30610.0,3767.9933936610787,1.2839674561036847,1.2082248044577601
Station 3,30620.0,3781.0873383954254,1.3353257225694117,1.193620429964462
Station 3,30630.0,3794.6979216940376,1.3860953230941742,1.1790770923461464
Station 3,30640.0,3808.8104783237336,1.4362622265693878,1.1645997501706575
Station 3,30650.0,3823.421394479887,1.4858177287007412,1.1501928479860055
Station 3,30660.0,3838.522102046169,1.5347444877425311,1.135860382848543
Station 3,30670.0,3854.1116846530645,1.5830299262581335,1.1216059580265025
Station 3,30680.0,3870.1820973823383,1.630672438018606,1.107432826798177
Station 3,30690.0,3886.724495969805,1.6776600273877138,1.0933439285431077
Station 3,30700.0,3903.7316372484706,1.7239813317192416,1.0793419187952809
Station 3,30710.0,3921.2029647333347,1.7696362734054873,1.0654291945348286
Station 3,30720.0,3939.125357543246,1.814615047086985,1.0516079157013043
Station 3,30730.0,3957.491228072094,1.8589104453200316,1.0378800236902754
Station 3,30740.0,3976.2992528931095,1.9025233035451259,1.0242472574268926
Station 3,30750.0,3995.5418337874685,1.9454481538065802,1.0107111674814144
Station 3,30760.0,4015.2066014594307,1.987684152049039,0.9972731285925405
Station 3,30770.0,4035.29172169596,2.0292273911864274,0.9839343508876398
Station 3,30780.0,4055.7887119570505,2.070079635608575,0.9706958900290255
Station 3,30790.0,4076.688685043494,2.110239062325353,0.957558656468592
Station 3,30800.0,4097.989976459744,2.1497054935830966,0.9445234239561573
Station 3,30810.0,4119.683845421732,2.1884836535124803,0.9315908374177789
Station 3,30820.0,4141.757233738306,2.2265746275379072,0.918761420297127
Station 3,30830.0,4164.212797608498,2.2639755078610366,0.9060355814346785
Station 3,30840.0,4187.036265558059,2.300696274067285,0.89341362154482
Station 3,30850.0,4210.22247532047,2.336736609062856,0.8808957393392935
Station 3,30860.0,4233.768886276159,2.372103552830255,0.8684820373360483
Station 3,30870.0,4257.663700629385,2.4067965413451353,0.8561725273851309
Station 3,30880.0,4281.903755542905,2.4408243160696554,0.8439671359350376
Station 3,30890.0,4306.477652525477,2.474193819461184,0.8318657090381681
Station 3,30900.0,4331.383696306375,2.5069077044522454,0.8198680171940247
Station 3,30910.0,4356.612357153119,2.5389713176862996,0.8079737599519243
Station 3,30920.0,4382.162762640658,2.570393691487702,0.7961825703175421
Station 3,30930.0,4408.017016868668,2.601180696719032,0.7844940189812472
Station 3,30940.0,4434.182454726478,2.631337617624319,0.7729076183706711
Station 3,30950.0,4460.644259853591,2.660872832923108,0.761422826534568
Station 3,30960.0,4487.398158302122,2.689794956942572,0.7500390508641831
Station 3,30970.0,4514.438175342287,2.718107967915069,0.7387556516575954
Station 3,30980.0,4541.757782869742,2.7458203341120266,0.7275719455320436
Station 3,30990.0,4569.353798250949,2.772942366025556,0.7164872086887709
Station 3,31000.0,4597.215937335032,2.799484606426206,0.7055006800346914
Station 3,31010.0,4625.340897913898,2.8254470610623157,0.6946115641649321
Station 3,31020.0,4653.724262896448,2.850842773899933,0.6838190342101699
Station 3,31030.0,4682.354192594715,2.8756790905814342,0.6731222345525671
Station 3,31040.0,4711.233348508406,2.8999637385610106,0.6625202834140463
Station 3,31050.0,4740.352554338247,2.923707243576483,0.6520122753205903
Station 3,31060.0,4769.704573586629,2.9469144758232253,0.6415972834462316
Station 3,31070.0,4799.290143768027,2.9695983016379666,0.6312743618403708
Station 3,31080.0,4829.095747201459,2.9917616764996895,0.6210425475420458
Station 3,31090.0,4859.122599064261,3.0134181543224057,0.6109008625847887
Station 3,31100.0,4889.3632569486335,3.034571467112647,0.600848315895639
Station 3,31110.0,4919.8122689830725,3.055231655606504,0.5908839050919474
Station 3,31120.0,4950.464908948025,3.075407566838756,0.58100661817951
Station 3,31130.0,4981.3191900562615,3.0951056735115423,0.5712154351555955
Station 3,31140.0,5012.365360551956,3.1143392366048577,0.5615093295203871
Station 3,31150.0,5043.604152351047,3.1331088797998534,0.5518872697003098
Station 3,31160.0,5075.026771341079,3.1514291131036214,0.5423482203867019
Station 3,31170.0,5106.631791603283,3.169301326014818,0.5328911437932146
Station 3,31180.0,5138.4123035524535,3.186739713801882,0.5235150008352821
Station 3,31190.0,5170.364260906271,3.2037478938636212,0.5142187522349447
Station 3,31200.0,5202.485927605061,3.220333637625753,0.5050013595542427
Station 3,31210.0,5234.770532521919,3.236506171634129,0.49586178616032645
Station 3,31220.0,5267.2147211642805,3.2522720036067514,0.48679899812536365
Station 3,31230.0,5299.812511185775,3.26763905399131,0.47781196506423673
Station 3,31240.0,5332.562989958847,3.2826158149544593,0.4688996609127628
Station 3,31250.0,5365.46490912581,3.2972068981518663,0.4600610646269723
Station 3,31260.0,5398.506161897231,3.311421445256464,0.45129516086648935
Station 3,31270.0,5431.692441518404,3.3252628369827453,0.4426009406227421
Station 3,31280.0,5465.010926771824,3.3387412482639376,0.4339774017755728
Station 3,31290.0,5498.4661809536055,3.351860900038661,0.425423549614932
Station 3,31300.0,5532.047343318198,3.364633239260637,0.41693839731885707
Station 3,31310.0,5565.7552259931945,3.3770603341639633,0.40852096639006996
Station 3,31320.0,5599.586579160138,3.3891489479743404,0.4001702870534012
Station 3,31330.0,5633.539334583967,3.4009061005844377,0.3918853986162032
Station 3,31340.0,5667.603568719898,3.4123376500242757,0.383665349793802
Station 3,31350.0,5701.785442884504,3.423449837603275,0.37550919900196134
Station 3,31360.0,5736.07382284894,3.434250494309308,0.36741601461825774
Station 3,31370.0,5770.470258516832,3.4447411445481637,0.3593848752141764
Station 3,31380.0,5804.968811918521,3.4549320849140606,0.3514148697596638
Station 3,31390.0,5839.567954861444,3.4648254106752536,0.34350509780179317
Station 3,31400.0,5874.261801404035,3.4744280032782653,0.3356546696191254
Station 3,31410.0,5909.053626220037,3.4837448330384553,0.32786270635327613
Station 3,31420.0,5943.937732626548,3.4927819812742444,0.32012834011912644
Station 3,31430.0,5978.908280196894,3.5015424752851523,0.31245071409504616
Station 3,31440.0,6013.967027941728,3.510034818414796,0.30482898259444013
Station 3,31450.0,6049.10723606443,3.5182605018362376,0.29726231111984097
Station 3,31460.0,6084.331740471011,3.526226296752835,0.28974987640074634
Station 3,31470.0,6119.632289871588,3.533935969753465,0.28229086641630025
Station 3,31480.0,6155.008033759466,3.5413969012602076,0.27488448040389296
Station 3,31490.0,6190.460669655285,3.5486086981780707,0.26752992885466864
Station 3,31500.0,6225.979342637783,3.5555812807143172,0.26022643349690744
Station 3,31510.0,6261.5707562539355,3.562313881619742,0.2529732272681732
Station 3,31520.0,6297.227153715244,3.568814830008709,0.24576955427708272
Station 3,31530.0,6332.9456614852215,3.5750861191580747,0.2386146697554994
Station 3,31540.0,6368.726884996041,3.5811327417324246,0.23150784000191324
Station 3,31550.0,6404.56863837589,3.586955761848081,0.2244483423167246
Station 3,31560.0,6440.466744821677,3.5925630400793733,0.21743546493010726
Station 3,31570.0,6476.418075100622,3.597959116997343,0.2104685069230914
Station 3,31580.0,6512.423184627496,3.6031429205504213,0.20354677814246522
Station 3,31590.0,6548.4791752359515,3.6081201168214094,0.1966695991100608
Station 3,31600.0,6584.58491258741,3.6128991525102037,0.1898363009269579
Station 3,31610.0,6620.739223804033,3.617475475423147,0.1830462251594345
Station 3,31620.0,6656.932665950016,3.621859156665325,0.17629872373290575
Station 2,31820.0,6654.917054834808,-2.7031043620616786,0.1768989088940577
Station 2,31830.0,6627.961815431669,-2.6877534955011404,0.18194171640457762
Station 2,31840.0,6601.162627359704,-2.6721250082903714,0.18698375426443709
Station 2,31850.0,6574.521717079644,-2.6562255447863303,0.1920245054054778
